MSSubClass,MSZoning,LotFrontage,log_LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,log_MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,log_BsmtFinSF1,BsmtFinType2,log_BsmtFinSF2,log_BsmtUnfSF,log_TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,log_1stFlrSF,log_2ndFlrSF,log_LowQualFinSF,log_GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,log_GarageArea,GarageQual,GarageCond,PavedDrive,log_WoodDeckSF,log_OpenPorchSF,log_EnclosedPorch,log_3SsnPorch,log_ScreenPorch,log_PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,adjusted_price,log_price,Age,HasBasement,HasGarage,HasFireplace,month_year,sold_during_recession
60,RL,108.0,9.504426892100957,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,Stone,4.890349128221754,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,0.0,7.0192966537150445,7.0192966537150445,GasA,Ex,Y,SBrkr,7.0326242610280065,7.186144304522325,0.0,7.8050670442584895,0,0,3,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,2004,Fin,3,6.539585955617669,TA,TA,Y,4.736198448394496,3.4965075614664802,0.0,0.0,0.0,0.0,0.0,9,2006,WD,Normal,309000.0,2842800.0,14.86030039170068,2,Yes,Yes,Yes,Sept 2006,No
20,RL,112.0,9.292841593487926,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,7.001245622069476,7.001245622069476,GasA,Ex,Y,SBrkr,7.001245622069476,0.0,0.0,7.001245622069476,0,0,1,1,3,1,TA,6,Typ,0,Not Applicable,Attchd,1995,Unf,2,6.511745329644728,TA,TA,Y,5.973809611869261,4.174387269895637,0.0,0.0,0.0,0.0,0.0,6,2009,WD,Normal,145000.0,1334000.0,14.103693255082613,15,Yes,Yes,No,Jun 2009,Yes
20,RL,74.0,9.051696278536586,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1990,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,6.478509642208569,TA,TA,CBlock,TA,TA,No,Rec,7.101675971619444,Unf,0.0,4.442651256490317,7.168579897264035,GasA,Gd,Y,SBrkr,7.168579897264035,0.0,0.0,7.168579897264035,0,1,1,0,3,1,TA,5,Typ,1,TA,Attchd,1954,Fin,2,6.212606095751519,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2009,WD,Normal,153000.0,1407600.0,14.157397394858414,55,Yes,Yes,Yes,Oct 2009,No
20,RL,68.0,8.977525200965243,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1953,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,GLQ,6.595780513961311,Unf,0.0,5.7899601708972535,6.964135612418245,GasA,TA,Y,SBrkr,6.964135612418245,0.0,0.0,6.964135612418245,1,0,1,0,3,1,Gd,5,Typ,0,Not Applicable,Detchd,1953,Unf,1,5.5093883366279774,TA,TA,Y,0.0,3.970291913552122,0.0,0.0,0.0,0.0,0.0,1,2010,WD,Abnorml,109000.0,1002799.9999999999,13.818307642473597,57,Yes,Yes,No,Jan 2010,No
90,RL,65.0,8.706324840138741,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,5,1955,1955,Gable,CompShg,AsbShng,Plywood,None,0.0,TA,TA,PConc,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,Not Applicable,0.0,0.0,0.0,GasA,TA,N,FuseP,7.050122520269059,0.0,0.0,7.050122520269059,0,0,2,0,2,2,Fa,6,Typ,0,Not Applicable,Not Applicable,1,Not Applicable,0,0.0,Not Applicable,Not Applicable,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2008,WD,AdjLand,82000.0,754399.9999999999,13.53367933585724,53,No,No,No,Jun 2008,Yes
20,RL,84.0,9.066354521447801,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1965,1965,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,4.624972813284271,TA,TA,CBlock,TA,TA,No,Rec,6.467698726104354,Unf,0.0,6.100318952020064,6.9930151229329605,GasA,Ex,Y,SBrkr,7.1891677384203225,0.0,0.0,7.1891677384203225,0,0,2,0,3,1,TA,6,Typ,1,TA,Attchd,1965,RFn,2,6.089044875446846,TA,TA,Y,0.0,4.9344739331306915,0.0,0.0,0.0,0.0,0.0,12,2006,WD,Abnorml,160000.0,1472000.0,14.202133257618554,41,Yes,Yes,Yes,Dec 2006,No
20,RL,115.0,9.735423867488873,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,Gd,BLQ,6.875232087276577,Unf,0.0,5.950642552587727,7.208600337960199,GasA,Gd,Y,SBrkr,7.192182058713246,0.0,0.0,7.192182058713246,0,1,1,1,2,1,TA,5,Typ,2,Gd,Attchd,1959,RFn,1,5.733341276897746,TA,TA,P,0.0,4.653960350157523,0.0,0.0,0.0,0.0,0.0,7,2007,WD,Normal,170000.0,1563999.9999999998,14.262757839473378,48,Yes,Yes,Yes,Jul 2007,No
85,RL,69.04227529678872,9.1248914101437,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,SFoyer,5,7,1983,1983,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,6.617402977974478,LwQ,4.543294782270004,0.0,6.734591659972948,GasA,Gd,Y,SBrkr,6.785587645007929,0.0,0.0,6.785587645007929,1,0,1,0,2,1,Gd,5,Typ,0,Not Applicable,Attchd,1983,RFn,2,6.22455842927536,TA,Gd,Y,5.484796933490655,0.0,0.0,0.0,0.0,0.0,0.0,12,2007,WD,Normal,144000.0,1324800.0,14.096772817443766,24,Yes,Yes,No,Dec 2007,Yes
20,RL,69.06839127241601,9.127067452782361,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,1980,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Gd,TA,Av,LwQ,5.638354669333745,BLQ,6.198478716492308,5.123963979403259,6.844815479208263,GasA,TA,Y,SBrkr,6.844815479208263,0.0,0.0,6.844815479208263,1,0,1,0,3,1,TA,5,Typ,0,Not Applicable,Detchd,1977,Unf,1,5.733341276897746,TA,TA,Y,4.983606621708336,0.0,0.0,0.0,0.0,0.0,0.0,7,2008,WD,Normal,130250.0,1198300.0,13.996415278185824,33,Yes,Yes,No,Jul 2008,Yes
20,RL,70.0,8.980423936374544,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,5.19295685089021,BLQ,6.2285110035911835,6.144185634125646,7.048386408721883,GasA,Ex,Y,FuseA,7.048386408721883,0.0,0.0,7.048386408721883,1,0,1,0,3,1,TA,6,Typ,0,Not Applicable,Attchd,1959,RFn,1,5.707110264748875,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2006,WD,Normal,141000.0,1297200.0,14.075719424306152,47,Yes,Yes,No,May 2006,No
120,RL,61.0,8.943636705909594,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,6.023447592961033,Ex,TA,PConc,Ex,TA,No,GLQ,6.124683390894205,Unf,0.0,7.167809184316444,7.469083884921234,GasA,Ex,Y,SBrkr,7.469083884921234,0.0,0.0,7.469083884921234,1,0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2005,RFn,2,6.3578422665081,TA,TA,Y,5.2832037287379885,4.418840607796598,0.0,0.0,0.0,0.0,0.0,2,2010,WD,Normal,319900.0,2943080.0,14.894967549772641,5,Yes,Yes,Yes,Feb 2010,No
50,RL,48.0,9.458995712459116,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,No,GLQ,7.20934025660291,Unf,0.0,4.430816798843313,7.268920128193722,GasA,Ex,Y,SBrkr,7.325807502595773,6.448889394146858,0.0,7.673223121121708,1,0,1,1,1,1,Gd,6,Typ,1,Ex,Attchd,2003,RFn,2,6.508769136971682,TA,TA,Y,5.1298987149230735,3.784189633918261,0.0,0.0,5.293304824724492,0.0,0.0,8,2009,WD,Abnorml,239686.0,2205111.1999999997,14.60628894992226,6,Yes,Yes,Yes,Aug 2009,No
20,FV,84.0,9.314430080500564,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,3.2188758248682006,Unf,0.0,7.398174092970465,7.4127640174265625,GasA,Ex,Y,SBrkr,7.4127640174265625,0.0,0.0,7.4127640174265625,0,0,2,0,3,1,Gd,7,Typ,0,Not Applicable,Attchd,2006,RFn,3,6.717804695023691,TA,TA,Y,0.0,4.990432586778736,0.0,0.0,0.0,0.0,0.0,7,2007,WD,Normal,249700.0,2297240.0,14.647219395627738,1,Yes,Yes,No,Jul 2007,No
190,RM,33.0,8.402231172946555,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,4,5,1920,2008,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,6.602587892189336,6.602587892189336,GasA,Gd,Y,SBrkr,6.602587892189336,6.57507584059962,0.0,7.2813856635702825,0,0,2,0,2,3,TA,8,Typ,0,Not Applicable,Not Applicable,1,Not Applicable,0,0.0,Not Applicable,Not Applicable,N,0.0,0.0,4.634728988229636,0.0,0.0,0.0,0.0,6,2009,New,Partial,113000.0,1039599.9999999999,13.854347543657436,89,Yes,No,No,Jun 2009,Yes
20,RL,66.0,8.954544488386723,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,6.638567789166521,Unf,0.0,5.262690188904886,6.862757913051401,GasA,Ex,Y,SBrkr,6.862757913051401,0.0,0.0,6.862757913051401,1,0,1,0,3,1,TA,6,Typ,0,Not Applicable,Attchd,1966,Unf,1,5.958424693029782,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2007,WD,Normal,127000.0,1168400.0,13.971146705366634,41,Yes,Yes,No,Jan 2007,No
60,RL,75.16516578260845,9.537483513308878,Pave,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,6,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,5.209486152841421,Unf,0.0,6.418364935936212,6.678342114654332,GasA,Gd,Y,SBrkr,6.678342114654332,6.517671272912275,0.0,7.293697720601438,0,1,2,0,3,1,TA,6,Typ,0,Not Applicable,Attchd,1997,Fin,2,5.963579343618446,TA,TA,Y,0.0,4.330733340286331,0.0,0.0,0.0,0.0,0.0,7,2007,WD,Normal,177000.0,1628399.9999999998,14.303109109710501,10,Yes,Yes,No,Jul 2007,No
50,RM,52.0,8.738895704934043,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1934,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,6.705639094860003,6.705639094860003,GasA,TA,Y,SBrkr,6.705639094860003,0.0,5.8888779583328805,7.0707241072602764,0,0,1,0,3,1,TA,6,Typ,1,Gd,Detchd,1985,Unf,2,6.270988431858299,TA,TA,Y,4.727387818712341,0.0,0.0,0.0,0.0,0.0,400.0,9,2006,WD,Normal,114500.0,1053400.0,13.867534535337981,72,Yes,Yes,Yes,Sept 2006,No
90,RM,110.0,9.044639916198465,Grvl,IR2,Bnk,AllPub,Corner,Mod,IDOTRR,RRNn,Norm,Duplex,1Story,5,5,1963,1963,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Fa,TA,CBlock,Gd,TA,Gd,LwQ,4.653960350157523,GLQ,6.569481420414296,0.0,6.705639094860003,GasA,TA,N,SBrkr,6.705639094860003,0.0,0.0,6.705639094860003,1,0,1,0,2,1,TA,5,Typ,0,Not Applicable,CarPort,1963,Unf,2,6.248042874508429,TA,TA,Y,4.672828834461906,0.0,0.0,0.0,0.0,0.0,0.0,5,2010,WD,Normal,110000.0,1011999.9999999999,13.827440116971353,47,Yes,Yes,No,May 2010,No
20,RL,68.0,10.825203541055348,Pave,IR1,Low,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,9,5,1981,1987,Gable,WdShngl,WdShing,Wd Shng,None,0.0,Gd,TA,CBlock,Ex,TA,Gd,GLQ,7.501634457883413,Unf,0.0,3.4965075614664802,7.519149957669823,GasA,Gd,Y,SBrkr,7.519149957669823,0.0,0.0,7.519149957669823,2,0,0,1,0,1,Gd,5,Typ,1,Gd,Attchd,1981,Fin,3,6.796823718274855,TA,TA,Y,6.754604099487962,4.290459441148391,0.0,0.0,0.0,0.0,0.0,11,2006,WD,Normal,385000.0,3541999.9999999995,15.080202379651245,25,Yes,Yes,Yes,Nov 2006,No
80,RL,60.0,8.872767529910936,Pave,Reg,Bnk,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,SLvl,5,5,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,5.953243334287785,Unf,0.0,0.0,5.953243334287785,GasA,TA,Y,SBrkr,7.215975002651466,0.0,0.0,7.215975002651466,0,0,1,0,3,1,TA,6,Min1,1,TA,Detchd,1962,Unf,2,6.35088571671474,TA,TA,Y,0.0,3.9318256327243257,0.0,0.0,0.0,0.0,0.0,2,2007,WD,Normal,130000.0,1196000.0,13.994494049612767,52,Yes,Yes,Yes,Feb 2007,No
20,RL,100.0,9.227787285579904,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1964,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,5.60947179518496,TA,TA,CBlock,TA,TA,No,BLQ,6.19644412779452,Unf,0.0,6.841615476477592,7.262628600974241,GasA,Gd,Y,SBrkr,7.262628600974241,0.0,0.0,7.262628600974241,0,0,2,0,3,1,TA,7,Typ,1,Gd,Attchd,1964,RFn,2,6.3578422665081,TA,TA,Y,0.0,0.0,0.0,6.0112671744041615,0.0,0.0,0.0,7,2008,WD,Normal,180500.0,1660599.9999999998,14.322690143001864,44,Yes,Yes,Yes,Jul 2008,Yes
160,FV,24.0,7.880804344674901,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,6.124683390894205,Gd,TA,PConc,Gd,TA,No,GLQ,6.476972362889683,Unf,0.0,5.7745515455444085,6.878326468291325,GasA,Ex,Y,SBrkr,6.891625897052253,6.6293632534374485,0.0,7.461640392208575,1,0,2,1,3,1,Gd,7,Typ,0,Not Applicable,Attchd,1999,Fin,2,6.175867270105761,TA,TA,Y,4.7535901911063645,0.0,0.0,0.0,0.0,0.0,0.0,8,2009,WD,Abnorml,172500.0,1586999.9999999998,14.27735662962807,10,Yes,Yes,No,Aug 2009,No
60,RL,89.0,9.362718052397065,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,6.7580945044277305,6.7580945044277305,GasA,Ex,Y,SBrkr,6.7580945044277305,6.7580945044277305,0.0,7.450660796211539,0,0,2,1,3,1,Gd,7,Typ,0,Not Applicable,Attchd,2004,RFn,2,6.338594078203183,TA,TA,Y,0.0,4.2626798770413155,0.0,0.0,0.0,0.0,0.0,8,2006,WD,Normal,196500.0,1807799.9999999998,14.40762174750483,2,Yes,Yes,No,Aug 2006,No
60,RL,66.0,9.52390946537981,Pave,IR2,HLS,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,10,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,6.939253946041508,Ex,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,7.252053951852814,7.252053951852814,GasA,Ex,Y,SBrkr,7.2633296174768365,7.326465613840322,0.0,7.988203597022576,0,0,3,1,3,1,Gd,10,Typ,1,Gd,BuiltIn,2006,Fin,3,6.464588303689961,TA,TA,Y,5.262690188904886,0.0,3.6375861597263857,0.0,0.0,0.0,0.0,10,2006,New,Partial,438780.0,4036775.9999999995,15.210957159270455,0,Yes,Yes,Yes,Oct 2006,No
20,RL,60.0,8.881975184248867,Pave,Reg,Bnk,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,6.450470422144176,Unf,0.0,5.003946305945459,6.660575149839686,GasA,Ex,Y,SBrkr,6.660575149839686,0.0,0.0,6.660575149839686,0,0,1,0,2,1,TA,4,Typ,0,Not Applicable,Detchd,1973,Unf,1,5.8664680569332965,TA,TA,Y,5.2832037287379885,0.0,0.0,0.0,0.0,0.0,0.0,1,2008,WD,Normal,124900.0,1149080.0,13.954473050429712,36,Yes,Yes,No,Jan 2008,Yes
20,RL,63.0,9.47830431356186,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,6.848005274576363,Unf,0.0,5.384495062789089,7.055312843339752,GasA,Ex,Y,SBrkr,7.055312843339752,0.0,0.0,7.055312843339752,1,0,1,1,3,1,Gd,5,Typ,0,Not Applicable,Detchd,2006,Unf,2,6.3578422665081,TA,TA,Y,0.0,3.9318256327243257,0.0,0.0,0.0,0.0,0.0,5,2006,New,Partial,158000.0,1453600.0,14.189554484011028,2,Yes,Yes,No,May 2006,No
75,RM,60.0,8.881975184248867,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2.5Unf,5,7,1920,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,6.274762021241939,6.274762021241939,GasA,TA,N,SBrkr,6.366470447731438,6.274762021241939,0.0,7.013915474810528,0,0,1,0,3,1,Fa,6,Typ,0,Not Applicable,Detchd,1935,Unf,1,5.666426688112432,TA,TA,N,0.0,0.0,4.976733742420574,0.0,0.0,0.0,0.0,3,2007,WD,Normal,101000.0,929199.9999999999,13.742080356072387,87,Yes,Yes,No,Mar 2007,No
120,RL,44.0,8.770749549138642,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,5.187385805840755,Gd,TA,PConc,Gd,Gd,Mn,GLQ,3.2188758248682006,Unf,0.0,7.205635176410364,7.223295679562314,GasA,Ex,Y,SBrkr,7.223295679562314,0.0,0.0,7.223295679562314,0,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2006,RFn,2,6.184148890937483,TA,TA,Y,4.795790545596741,3.912023005428146,0.0,0.0,0.0,0.0,0.0,10,2007,WD,Normal,202500.0,1862999.9999999998,14.437699186352233,1,Yes,Yes,Yes,Oct 2007,No
70,RM,50.0,9.239996256883693,Pave,IR1,Bnk,AllPub,Inside,Gtl,OldTown,RRAn,Feedr,1Fam,2Story,7,6,1921,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,6.3578422665081,6.3578422665081,GasA,Gd,Y,SBrkr,6.805722553416985,6.695798917058491,0.0,7.444833273892193,0,0,2,0,3,1,TA,9,Typ,0,Not Applicable,Detchd,1990,Unf,2,6.175867270105761,TA,TA,Y,2.5649493574615367,2.4849066497880004,4.174387269895637,0.0,0.0,0.0,0.0,4,2010,WD,Normal,140000.0,1288000.0,14.06860196204365,89,Yes,Yes,No,Apr 2010,No
60,RL,69.29690605915486,9.145908511816794,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,6.352629396319567,TA,TA,PConc,Gd,TA,No,GLQ,6.606650186198215,Unf,0.0,5.765191102784844,6.964135612418245,GasA,Ex,Y,SBrkr,6.964135612418245,6.885509670034818,0.0,7.618251097876695,1,0,2,1,3,1,Gd,8,Typ,0,Not Applicable,Attchd,1998,RFn,2,6.470799503782602,TA,TA,Y,6.3578422665081,3.6109179126442243,0.0,0.0,0.0,0.0,0.0,2,2009,WD,Normal,219500.0,2019399.9999999998,14.518311490748829,12,Yes,Yes,No,Feb 2009,Yes
60,RL,76.0,9.16868469670735,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.84354441703136,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,0.0,7.042286171939743,7.042286171939743,GasA,Ex,Y,SBrkr,7.042286171939743,7.193685818395112,0.0,7.813591552952433,0,0,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,2004,RFn,3,6.748759547491679,TA,TA,Y,5.262690188904886,5.0238805208462765,0.0,0.0,0.0,0.0,0.0,10,2007,WD,Normal,317000.0,2916400.0,14.885860879802847,3,Yes,Yes,Yes,Oct 2007,No
20,RL,83.04043823301981,9.898525260706313,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosA,Norm,1Fam,1Story,7,5,1970,1989,Gable,CompShg,Plywood,Plywood,BrkFace,5.662960480135946,TA,TA,CBlock,Gd,TA,Gd,GLQ,6.816735880594968,Unf,0.0,6.943122422819428,7.5745584842024805,GasA,TA,Y,SBrkr,7.699842407396986,0.0,0.0,7.699842407396986,1,0,2,0,3,1,TA,7,Min1,1,Gd,Attchd,1970,RFn,2,6.3578422665081,TA,TA,Y,5.71042701737487,0.0,0.0,0.0,0.0,0.0,0.0,7,2010,WD,Normal,180000.0,1655999.9999999998,14.319916217791894,40,Yes,Yes,Yes,Jul 2010,No
20,RL,72.0,9.274816391160547,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.123963979403259,Gd,TA,PConc,Gd,TA,Av,GLQ,6.921658184151129,Unf,0.0,6.089044875446846,7.282073658093465,GasA,Ex,Y,SBrkr,7.299797366758161,0.0,0.0,7.299797366758161,1,0,2,0,3,1,Gd,7,Typ,0,Not Applicable,Attchd,2003,RFn,2,6.326149473155099,TA,TA,Y,4.976733742420574,3.4011973816621555,0.0,0.0,0.0,0.0,0.0,6,2007,WD,Normal,226000.0,2079199.9999999998,14.547494243263515,4,Yes,Yes,No,Jun 2007,No
30,RM,47.0,8.435766192720509,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1Story,4,6,1945,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,6.617402977974478,6.617402977974478,GasA,TA,Y,SBrkr,6.617402977974478,0.0,0.0,6.617402977974478,0,0,1,0,2,1,TA,4,Typ,0,Not Applicable,Attchd,1945,Unf,1,5.3981627015177525,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2010,WD,Normal,80000.0,736000.0,13.508986756405742,65,Yes,Yes,No,Jun 2010,No
50,RL,81.0,9.654641503869545,Pave,Reg,Lvl,AllPub,Corner,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,7,4,1953,1953,Gable,CompShg,BrkFace,AsbShng,None,0.0,Gd,TA,CBlock,TA,TA,No,BLQ,6.403574197934815,Unf,0.0,6.553933404025811,7.173958319756794,GasW,TA,Y,SBrkr,7.173958319756794,6.891625897052253,0.0,7.7354333524996886,0,0,2,0,3,1,TA,7,Typ,1,TA,Attchd,1953,Fin,2,6.504288173536645,TA,TA,Y,0.0,3.091042453358316,4.74493212836325,0.0,0.0,0.0,0.0,7,2006,WD,Normal,225000.0,2069999.9999999998,14.543059648333223,53,Yes,Yes,Yes,Jul 2006,No
20,RL,95.0,9.521641310026597,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,6,1973,1973,Gable,CompShg,Plywood,Plywood,BrkFace,7.017506142941256,TA,Gd,CBlock,Gd,TA,Gd,ALQ,7.53955882930103,Unf,0.0,5.840641657373398,7.707062655370473,GasA,Ex,Y,SBrkr,7.707062655370473,0.0,0.0,7.707062655370473,1,0,2,0,3,1,TA,8,Typ,2,Gd,Attchd,1973,Fin,2,6.248042874508429,TA,TA,Y,5.707110264748875,0.0,0.0,0.0,0.0,0.0,0.0,2,2007,WD,Normal,244000.0,2244800.0,14.624127433804219,34,Yes,Yes,Yes,Feb 2007,No
20,RL,69.0,8.935903526274423,Pave,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,4,6,1982,2006,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,6.338594078203183,Unf,0.0,5.638354669333745,6.740519359606223,GasA,TA,Y,SBrkr,6.740519359606223,0.0,0.0,6.740519359606223,1,0,1,0,2,1,TA,4,Typ,0,Not Applicable,Detchd,1987,Unf,2,5.8888779583328805,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2007,WD,Normal,129500.0,1191400.0,13.990640483525038,25,Yes,Yes,No,Jun 2007,No
